47,0,"[4, 31, 152, 442]"
48,0,"[21, 23, 199, 455]"
49,0,"[37, 45, 205, 477]"
50,0,"[60, 36, 239, 479]"
51,0,"[91, 44, 272, 473]"
52,0,"[133, 69, 302, 461]"
54,0,"[206, 80, 373, 455]"
55,0,"[236, 78, 406, 455]"
56,0,"[260, 88, 434, 476]"
57,0,"[274, 97, 444, 473]"
58,0,"[308, 104, 474, 470]"
59,0,"[347, 99, 507, 478]"
60,0,"[381, 101, 549, 477]"
61,0,"[419, 106, 577, 477]"
62,0,"[446, 109, 604, 477]"
63,0,"[468, 120, 625, 469]"
64,0,"[491, 123, 634, 463]"
65,0,"[524, 144, 632, 480]"
66,0,"[533, 155, 640, 475]"
67,0,"[550, 164, 640, 465]"
95,1,"[91, 100, 201, 434]"
96,1,"[99, 118, 227, 457]"
97,1,"[116, 102, 242, 478]"
98,1,"[102, 113, 281, 470]"
99,1,"[126, 120, 302, 465]"
100,1,"[133, 120, 299, 468]"
101,1,"[193, 118, 313, 465]"
102,1,"[221, 113, 332, 466]"
103,1,"[235, 135, 335, 450]"
104,1,"[244, 128, 348, 462]"
108,1,"[301, 139, 407, 392]"
114,1,"[380, 153, 473, 375]"
115,1,"[390, 141, 477, 389]"
125,1,"[521, 132, 608, 401]"
127,1,"[540, 124, 631, 409]"
148,2,"[488, 89, 613, 476]"
169,2,"[53, 95, 188, 478]"
192,2,"[0, 125, 89, 460]"
193,2,"[0, 124, 93, 463]"
194,2,"[0, 106, 92, 480]"
195,2,"[1, 152, 102, 431]"
196,2,"[5, 151, 115, 428]"
197,2,"[15, 134, 157, 455]"
198,2,"[19, 163, 170, 466]"
199,2,"[35, 121, 194, 465]"
203,2,"[137, 152, 249, 434]"
204,2,"[153, 134, 294, 455]"
205,2,"[148, 138, 306, 456]"
206,2,"[195, 132, 306, 450]"
207,2,"[212, 117, 313, 467]"
208,2,"[229, 121, 329, 458]"
209,2,"[237, 119, 341, 459]"
210,2,"[257, 127, 375, 450]"
211,2,"[276, 130, 388, 452]"
212,2,"[302, 121, 407, 450]"
213,2,"[324, 123, 436, 453]"
215,2,"[351, 120, 475, 463]"
216,2,"[354, 121, 504, 462]"
217,2,"[382, 117, 521, 474]"
218,2,"[385, 115, 535, 470]"
219,2,"[431, 136, 546, 442]"
220,2,"[452, 125, 572, 456]"
221,2,"[466, 120, 584, 460]"
222,2,"[476, 121, 591, 463]"
223,2,"[494, 109, 620, 469]"
224,2,"[526, 118, 638, 467]"
225,2,"[540, 124, 640, 459]"
238,4,"[404, 111, 555, 412]"
257,4,"[0, 50, 98, 480]"
273,3,"[36, 60, 197, 470]"
274,3,"[58, 32, 230, 480]"
275,3,"[76, 44, 234, 479]"
280,3,"[186, 44, 389, 479]"
287,3,"[377, 19, 530, 451]"
288,3,"[406, 10, 575, 466]"
290,3,"[492, 39, 632, 339]"
291,0,"[545, 105, 640, 480]"
