0
1,5,"[484, 180, 512, 266]",55,"[-1, 0]"
2,5,"[484, 179, 512, 268]",55,"[0, -1]"
3,5,"[484, 180, 512, 266]",55,"[0, 1]"
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24,5,"[484, 178, 512, 270]",55,"[1, -1]"
25,5,"[484, 178, 511, 269]",55,"[0, 0]"
26,5,"[484, 180, 512, 267]",55,"[0, 2]"
27,5,"[484, 179, 511, 267]",55,"[0, -1]"
28
29
30
31
32
33
34
35
36
37
38,5,"[485, 180, 512, 266]",55,"[0, 0]"
39,5,"[484, 179, 512, 267]",55,"[-1, -1]"
40,5,"[484, 179, 512, 269]",55,"[0, 0]"
41,5,"[483, 179, 512, 268]",55,"[-1, 0]"
42,5,"[484, 179, 512, 268]",55,"[1, 0]"
43,5,"[483, 178, 512, 270]",55,"[-1, -1]"
44,5,"[483, 179, 512, 268]",55,"[0, 1]"
45,5,"[482, 179, 511, 269]",55,"[-1, 0]"
46,5,"[482, 179, 512, 268]",55,"[0, 0]"
47,5,"[482, 179, 511, 269]",55,"[0, 0]"
48,5,"[482, 180, 512, 268]",55,"[0, 1]"
49,5,"[482, 180, 511, 268]",55,"[0, 0]"
50,5,"[482, 181, 511, 266]",55,"[0, 1]"
51,5,"[482, 180, 511, 267]",55,"[0, -1]"
52,5,"[482, 180, 511, 268]",55,"[0, 0]"
53,5,"[481, 179, 511, 269]",55,"[-1, -1]"
54,5,"[480, 180, 511, 268]",54,"[-1, 1]"
55,5,"[480, 179, 511, 270]",54,"[0, -1]"
56,5,"[480, 179, 510, 269]",54,"[0, 0]"
57,5,"[480, 178, 510, 268]",54,"[0, -1]"
58,5,"[481, 180, 509, 267]",54,"[1, 2]"
59,5,"[479, 178, 509, 268]",54,"[-2, -2]"
60,5,"[480, 177, 509, 271]",54,"[1, -1]"
61,5,"[479, 179, 508, 269]",54,"[-1, 2]"
62,5,"[481, 180, 507, 268]",54,"[2, 1]"
63,5,"[480, 180, 507, 270]",54,"[-1, 0]"
64,5,"[480, 182, 507, 268]",54,"[0, 2]"
65,5,"[480, 182, 507, 269]",54,"[0, 0]"
66,5,"[477, 181, 507, 270]",53,"[-3, -1]"
67,5,"[476, 181, 507, 269]",53,"[-1, 0]"
68,5,"[471, 180, 507, 269]",52,"[-5, -1]"
69,5,"[474, 181, 507, 268]",53,"[3, 1]"
70,5,"[477, 181, 508, 268]",53,"[3, 0]"
71,5,"[478, 178, 508, 271]",54,"[1, -3]"
72,5,"[478, 176, 509, 271]",54,"[0, -2]"
73,5,"[478, 178, 507, 272]",53,"[0, 2]"
74,5,"[478, 179, 506, 271]",53,"[0, 1]"
75,5,"[476, 180, 505, 270]",53,"[-2, 1]"
76,5,"[476, 180, 504, 271]",53,"[0, 0]"
77,5,"[474, 183, 505, 276]",52,"[-2, 3]"
78,5,"[473, 184, 504, 275]",52,"[-1, 1]"
79,5,"[470, 184, 502, 275]",51,"[-3, 0]"
80,5,"[466, 182, 498, 277]",50,"[-4, -2]"
81,5,"[467, 181, 499, 277]",50,"[1, -1]"
82,5,"[467, 181, 499, 277]",50,"[0, 0]"
83,5,"[471, 175, 501, 274]",51,"[4, -6]"
84,5,"[469, 176, 497, 273]",50,"[-2, 1]"
85,5,"[461, 181, 495, 278]",49,"[-8, 5]"
86,5,"[459, 181, 494, 278]",48,"[-2, 0]"
87,5,"[460, 175, 494, 275]",49,"[1, -6]"
88,5,"[460, 174, 494, 276]",49,"[0, -1]"
89,5,"[457, 178, 495, 280]",48,"[-3, 4]"
90,5,"[457, 179, 496, 279]",48,"[0, 1]"
91,5,"[459, 172, 493, 277]",48,"[2, -7]"
92,5,"[459, 172, 492, 276]",48,"[0, 0]"
93,5,"[460, 172, 491, 276]",48,"[1, 0]"
94,5,"[454, 178, 492, 281]",47,"[-6, 6]"
95,5,"[453, 176, 489, 283]",47,"[-1, -2]"
96,5,"[453, 172, 489, 286]",47,"[0, -4]"
97,5,"[454, 176, 493, 283]",47,"[1, 4]"
98,5,"[450, 174, 490, 285]",46,"[-4, -2]"
99,5,"[450, 175, 491, 284]",47,"[0, 1]"
100,5,"[450, 173, 491, 287]",47,"[0, -2]"
101,5,"[452, 169, 489, 290]",47,"[2, -4]"
102,5,"[452, 166, 489, 293]",47,"[0, -3]"
103,5,"[450, 171, 489, 288]",46,"[-2, 5]"
104,5,"[448, 175, 488, 285]",46,"[-2, 4]"
105,5,"[446, 175, 487, 285]",45,"[-2, 0]"
106,5,"[444, 175, 488, 285]",45,"[-2, 0]"
107,5,"[442, 172, 488, 287]",45,"[-2, -3]"
108,5,"[440, 175, 485, 286]",44,"[-2, 3]"
109,5,"[438, 172, 484, 290]",44,"[-2, -3]"
110,5,"[439, 172, 484, 292]",44,"[1, 0]"
111,5,"[438, 166, 482, 295]",43,"[-1, -6]"
112,5,"[436, 164, 478, 299]",42,"[-2, -2]"
113,5,"[435, 168, 475, 299]",42,"[-1, 4]"
114,5,"[433, 166, 473, 300]",41,"[-2, -2]"
115,5,"[426, 171, 471, 294]",40,"[-7, 5]"
116,5,"[427, 171, 472, 294]",40,"[1, 0]"
117,5,"[424, 170, 471, 296]",39,"[-3, -1]"
118,5,"[420, 171, 467, 300]",38,"[-4, 1]"
119,5,"[419, 169, 468, 300]",38,"[-1, -2]"
120,5,"[419, 168, 465, 297]",38,"[0, -1]"
121,5,"[417, 166, 464, 299]",37,"[-2, -2]"
122,5,"[409, 169, 462, 298]",36,"[-8, 3]"
123,5,"[409, 172, 461, 298]",35,"[0, 3]"
124,5,"[404, 169, 459, 301]",34,"[-5, -3]"
125,5,"[404, 163, 460, 302]",35,"[0, -6]"
126,5,"[400, 163, 455, 305]",33,"[-4, 0]"
127,5,"[399, 162, 455, 308]",33,"[-1, -1]"
128,5,"[398, 163, 455, 308]",33,"[-1, 1]"
129,5,"[398, 160, 454, 309]",33,"[0, -3]"
130,5,"[399, 159, 454, 310]",33,"[1, -1]"
131,5,"[398, 158, 451, 311]",32,"[-1, -1]"
132,5,"[396, 161, 445, 310]",31,"[-2, 3]"
133,5,"[392, 160, 444, 311]",30,"[-4, -1]"
134,5,"[390, 160, 446, 313]",30,"[-2, 0]"
135,5,"[384, 158, 446, 313]",29,"[-6, -2]"
136,5,"[382, 158, 445, 313]",29,"[-2, 0]"
137,5,"[381, 160, 445, 314]",29,"[-1, 2]"
138,5,"[380, 159, 445, 316]",28,"[-1, -1]"
139,5,"[380, 159, 447, 314]",29,"[0, 0]"
140,5,"[380, 159, 445, 314]",28,"[0, 0]"
141,5,"[381, 158, 440, 317]",28,"[1, -1]"
142,5,"[379, 160, 438, 317]",27,"[-2, 2]"
143,5,"[372, 157, 431, 322]",25,"[-7, -3]"
144,5,"[369, 157, 432, 320]",25,"[-3, 0]"
145,5,"[365, 157, 432, 320]",24,"[-4, 0]"
146,5,"[361, 157, 432, 320]",23,"[-4, 0]"
147,5,"[360, 157, 431, 323]",23,"[-1, 0]"
148,5,"[358, 159, 429, 324]",22,"[-2, 2]"
149,5,"[357, 160, 428, 325]",22,"[-1, 1]"
150,5,"[356, 158, 427, 321]",22,"[-1, -2]"
151,5,"[355, 157, 422, 324]",21,"[-1, -1]"
152,5,"[352, 159, 420, 325]",20,"[-3, 2]"
153,5,"[347, 158, 418, 327]",19,"[-5, -1]"
154,5,"[343, 156, 419, 332]",19,"[-4, -2]"
155,5,"[342, 153, 419, 334]",18,"[-1, -3]"
156,5,"[338, 154, 418, 334]",18,"[-4, 1]"
157,5,"[338, 152, 414, 337]",17,"[0, -2]"
158,5,"[337, 149, 414, 345]",17,"[-1, -3]"
159,5,"[339, 149, 414, 349]",17,"[2, 0]"
160,5,"[337, 148, 414, 348]",17,"[-2, -1]"
161,5,"[337, 148, 412, 345]",17,"[0, 0]"
162,5,"[329, 138, 405, 356]",14,"[-8, -10]"
163,5,"[328, 137, 404, 361]",14,"[-1, -1]"
164,5,"[324, 143, 403, 355]",13,"[-4, 6]"
165,5,"[316, 143, 398, 355]",11,"[-8, 0]"
166,5,"[313, 136, 398, 362]",11,"[-3, -7]"
167,5,"[309, 133, 394, 368]",9,"[-4, -3]"
168,5,"[306, 142, 394, 370]",9,"[-3, 9]"
169,5,"[304, 135, 393, 377]",8,"[-2, -7]"
170,5,"[303, 121, 393, 379]",8,"[-1, -14]"
171,5,"[305, 123, 390, 372]",8,"[2, 2]"
172,5,"[302, 115, 386, 382]",7,"[-3, -8]"
173,5,"[302, 132, 384, 378]",7,"[0, 17]"
174,5,"[294, 122, 373, 389]",4,"[-8, -10]"
175,5,"[283, 124, 370, 389]",2,"[-11, 2]"
176,5,"[272, 104, 373, 396]",0,"[-11, -20]"
177,5,"[266, 117, 366, 397]",-1,"[-6, 13]"
178,5,"[262, 125, 363, 391]",-2,"[-4, 8]"
179,5,"[256, 121, 359, 405]",-3,"[-6, -4]"
180,5,"[256, 105, 357, 420]",-4,"[0, -16]"
181,5,"[253, 103, 350, 418]",-5,"[-3, -2]"
182,5,"[247, 101, 342, 417]",-7,"[-6, -2]"
183,5,"[238, 98, 335, 422]",-10,"[-9, -3]"
184,5,"[231, 90, 327, 434]",-12,"[-7, -8]"
185,5,"[223, 80, 326, 445]",-14,"[-8, -10]"
186,5,"[209, 84, 318, 444]",-17,"[-14, 4]"
187,5,"[194, 86, 319, 445]",-19,"[-15, 2]"
188,5,"[189, 95, 317, 438]",-20,"[-5, 9]"
189,5,"[181, 92, 314, 446]",-22,"[-8, -3]"
190,5,"[180, 82, 309, 458]",-23,"[-1, -10]"
191,5,"[179, 61, 306, 474]",-24,"[-1, -21]"
192,5,"[165, 60, 293, 473]",-28,"[-14, -1]"
193,5,"[162, 71, 286, 461]",-30,"[-3, 11]"
194,5,"[153, 69, 278, 466]",-32,"[-9, -2]"
195
196
197,5,"[103, 46, 249, 480]",-45,"[-22, 4]"
198,5,"[86, 25, 236, 480]",-49,"[-17, -21]"
199,5,"[67, 36, 228, 480]",-53,"[-19, 11]"
200,5,"[56, 33, 222, 480]",-56,"[-11, -3]"
201,5,"[49, 31, 207, 480]",-60,"[-7, -2]"
202,5,"[55, 48, 180, 477]",-63,"[6, 17]"
203
204
205
206
207
208
209
210
211
212
213
214
215
216
217
218
219
220
221
222
223
224
225
226
227
228
229
230
231
232
233
234,4,"[500, 94, 615, 429]",74,"[-36, 10]"
235,4,"[489, 74, 601, 443]",70,"[-11, -20]"
236,4,"[442, 86, 586, 428]",60,"[-47, 12]"
237,4,"[420, 94, 583, 420]",56,"[-22, 8]"
238
239
240,4,"[368, 84, 466, 415]",30,"[-29, -16]"
241,4,"[335, 89, 463, 425]",24,"[-33, 5]"
242,4,"[310, 89, 451, 426]",18,"[-25, 0]"
243,4,"[289, 82, 432, 435]",12,"[-21, -7]"
244,4,"[285, 94, 395, 424]",6,"[-4, 12]"
245,4,"[248, 76, 348, 440]",-6,"[-37, -18]"
246,4,"[210, 81, 342, 436]",-13,"[-38, 5]"
247,4,"[185, 87, 334, 434]",-18,"[-25, 6]"
248,4,"[180, 85, 326, 435]",-20,"[-5, -2]"
249,4,"[155, 92, 267, 423]",-34,"[-25, 7]"
250,4,"[132, 85, 225, 428]",-44,"[-23, -7]"
251,4,"[96, 86, 217, 432]",-51,"[-36, 1]"
252,4,"[60, 89, 216, 437]",-56,"[-36, 3]"
253,4,"[46, 82, 191, 439]",-62,"[-14, -7]"
254,4,"[30, 97, 142, 427]",-73,"[-16, 15]"
255,4,"[1, 92, 110, 442]",-82,"[-29, -5]"
256,4,"[0, 77, 100, 455]",-84,"[-1, -15]"
257
258
259
260
261
262
263
264
265
266
267
268
269
270
271
272
273
274
275
276
277
278
279
280
281
282,2,"[38, 147, 130, 446]",-73,"[25, -5]"
283,2,"[56, 169, 162, 449]",-65,"[18, 22]"
284,2,"[52, 164, 197, 455]",-61,"[-4, -5]"
285,2,"[71, 148, 203, 470]",-57,"[19, -16]"
286,2,"[90, 163, 199, 464]",-54,"[19, 15]"
287,2,"[121, 154, 210, 472]",-48,"[31, -9]"
288,2,"[136, 154, 233, 466]",-42,"[15, 0]"
289,2,"[153, 142, 265, 474]",-34,"[17, -12]"
290,2,"[150, 162, 308, 451]",-28,"[-3, 20]"
291,2,"[170, 156, 285, 461]",-28,"[20, -6]"
292,2,"[185, 133, 297, 480]",-24,"[15, -23]"
293,2,"[194, 142, 308, 472]",-21,"[9, 9]"
294,2,"[192, 134, 320, 464]",-20,"[-2, -8]"
295,2,"[197, 137, 319, 478]",-19,"[5, 3]"
296,2,"[196, 129, 306, 480]",-21,"[-1, -8]"
297,2,"[195, 136, 298, 480]",-22,"[-1, 7]"
298,2,"[191, 135, 291, 480]",-24,"[-4, -1]"
299,2,"[176, 137, 284, 480]",-28,"[-15, 2]"
300,2,"[156, 131, 272, 480]",-33,"[-20, -6]"
301,2,"[149, 147, 263, 471]",-35,"[-7, 16]"
302,2,"[133, 144, 254, 475]",-39,"[-16, -3]"
303,2,"[121, 138, 252, 480]",-41,"[-12, -6]"
304,2,"[118, 137, 231, 480]",-45,"[-3, -1]"
305,2,"[113, 137, 210, 453]",-49,"[-5, 0]"
306,2,"[100, 140, 191, 448]",-54,"[-13, 3]"
307,2,"[62, 150, 185, 465]",-61,"[-38, 10]"
308
309
310,2,"[12, 143, 139, 471]",-76,"[-7, -9]"
311
312
313
314
315
316
317
318
319
320
321
322
323
324
325
326
327
328
329
330
331
332
333
334
335
336
337
338
339
340
341
342
343
344
345
346
347
348
349
350
351
352
353
354
355
356
357
358
359
360
361
362,1,"[526, 147, 613, 422]",77,"[-21, -1]"
363,1,"[503, 162, 597, 416]",71,"[-23, 15]"
364,1,"[486, 153, 572, 389]",65,"[-17, -9]"
365,1,"[470, 152, 555, 391]",60,"[-16, -1]"
366,1,"[451, 142, 544, 400]",55,"[-19, -10]"
367,1,"[431, 147, 525, 397]",49,"[-20, 5]"
368,1,"[402, 148, 517, 393]",43,"[-29, 1]"
369,1,"[402, 151, 498, 388]",40,"[0, 3]"
370,1,"[382, 143, 484, 396]",35,"[-20, -8]"
371
372
373,1,"[330, 156, 432, 376]",19,"[-18, 9]"
374,1,"[300, 145, 426, 388]",13,"[-30, -11]"
375,1,"[280, 145, 412, 395]",8,"[-20, 0]"
376,1,"[263, 139, 402, 400]",3,"[-17, -6]"
377,1,"[249, 137, 380, 480]",-1,"[-14, -2]"
378,1,"[232, 129, 369, 463]",-6,"[-17, -8]"
379,1,"[231, 130, 350, 463]",-9,"[-1, 1]"
380,1,"[224, 131, 331, 462]",-13,"[-7, 1]"
381,1,"[198, 127, 318, 466]",-19,"[-26, -4]"
382,1,"[187, 135, 303, 456]",-23,"[-11, 8]"
383,1,"[165, 129, 283, 465]",-30,"[-22, -6]"
384,1,"[156, 125, 261, 471]",-34,"[-9, -4]"
385,1,"[122, 102, 247, 480]",-42,"[-34, -23]"
386,1,"[84, 118, 231, 469]",-50,"[-38, 16]"
387,1,"[45, 111, 216, 477]",-59,"[-39, -7]"
388,1,"[29, 110, 190, 480]",-65,"[-16, -1]"
389,1,"[12, 101, 172, 480]",-71,"[-17, -9]"
390,1,"[9, 104, 148, 471]",-75,"[-3, 3]"
391,1,"[0, 111, 120, 462]",-81,"[-9, 7]"
392,1,"[0, 80, 101, 480]",-84,"[0, -31]"
393
394
395
396
397
398
399
400
401
402
403
404
405
406
407
408
409
410
411
412
413
414
415
416
417
418
419
420
421
422
423
424
425
426
427
428
429
430
431
432
433,0,"[398, 135, 566, 479]",50,"[-37, -11]"
434,0,"[369, 121, 540, 477]",42,"[-29, -14]"
435,0,"[320, 114, 518, 480]",30,"[-49, -7]"
436,0,"[271, 105, 491, 480]",19,"[-49, -9]"
437
438
439,0,"[175, 94, 392, 479]",-11,"[-25, -1]"
440,0,"[150, 76, 354, 480]",-21,"[-25, -18]"
441,0,"[118, 45, 328, 480]",-30,"[-32, -31]"
442
443
444
445
446
447
448
449
450
451
452
453
454
455
456
457
458
459
460
461
462
463
464
465
466
467
468
469
470
471
472
473
474
475
476
477
478
479
480
481
482
483
484
485
486
487
488
489
490
491
492
493
494
495
496
497
498
499
500
501
502
503
504
505
506
507
508
509
510
511
512
513
514
515
516
517
518
519
520
521
522
523
524
525
526
527
528
529
530
531
532
533
534
535
536
537
538
539
540
541
542
543
544
545
546
547
548
549
550
551
552
553
554
555
556
557
558
559
560
561
562
563
564
565
566
567
568
569
570
571
572
573
574
575
576
577
578
579
580
581
582
583
584
585
586
587
588
589
590
591
592
593
594
595
596
597
598
599
