57,1545,297.53,193.69,259.27,595.74,1
57,1546,275.08,186.88,193.94,554.89,1
57,1547,250.58,174.97,208.23,481.7,1
57,1548,199.54,174.97,247.02,510.64,1
57,1549,181.17,185.18,267.43,525.96,1
57,1550,183.21,209.01,265.39,502.13,1
57,1551,183.21,209.01,265.39,502.13,1
57,1552,213.83,198.8,269.47,512.34,1
57,1553,240.37,197.1,220.48,514.04,1
57,1554,262.83,191.99,236.81,529.36,1
57,1555,344.49,195.39,214.35,549.79,1
57,1556,442.48,214.12,230.69,561.7,1
57,1557,518.01,227.73,212.31,572.77,1
57,1558,550.68,263.48,255.18,537.02,1
57,1559,583.34,292.41,240.89,508.09,1
57,1560,583.34,282.2,247.02,518.3,1
57,1561,583.34,266.88,247.02,533.62,1
57,1562,583.34,306.03,236.81,494.47,1
57,1563,564.97,312.84,242.93,487.66,1
57,1564,558.84,312.84,249.06,487.66,1
57,1565,558.84,295.82,238.85,504.68,1
57,1566,558.84,282.2,247.02,518.3,1
57,1567,558.84,271.99,247.02,528.51,1
57,1568,573.13,271.99,232.73,528.51,1
57,1569,581.3,271.99,224.56,528.51,1
57,1570,581.3,271.99,224.56,528.51,1
57,1571,599.67,270.29,247.02,530.21,1
57,1572,699.7,258.37,275.6,542.13,1
57,1573,852.81,289.01,265.39,511.49,1
57,1574,924.26,300.93,345.01,499.57,1
57,1575,942.64,312.84,337.86,487.66,1
57,1576,942.64,312.84,337.86,487.66,1
57,1577,924.26,312.84,356.24,487.66,1
57,1578,854.85,314.54,408.29,485.96,1
57,1579,746.66,391.14,516.49,409.36,1
57,1580,644.58,459.22,618.56,341.28,1
57,1581,534.34,523.9,608.36,276.6,1
57,1582,869.14,563.05,394,237.45,1
57,1583,954.89,537.52,325.61,262.98,1
57,1584,1148.8,734.97,131.67,65.532,1
57,1668,801.69,189.5,29.799,197.46,1
57,1669,780.01,127.44,144.93,441.18,1
57,1670,866.7,72.15,134.1,481.81,1
57,1670,719.06,147.75,169.31,494.22,1
57,1671,807.1,69.894,170.67,503.24,1
57,1671,637.79,178.22,245.16,523.55,1
57,1672,754.28,81.177,182.86,573.2,1
57,1672,667.59,207.55,277.67,590.13,1
57,1672,949.33,77.792,119.2,453.6,1
57,1673,667.59,106,182.86,594.64,1
57,1673,725.83,241.4,430.73,559.1,1
57,1673,849.09,87.947,169.31,505.5,1
57,1674,995.38,100.36,77.206,192.95,1
57,1674,559.23,127.44,228.91,673.06,1
57,1674,859.93,269.61,404.99,530.89,1
57,1674,794.91,118.41,192.34,577.72,1
57,1675,880.25,91.332,192.34,496.47,1
57,1675,328.97,150.01,375.2,650.49,1
57,1675,950.68,259.46,329.82,541.04,1
57,1675,756.99,126.31,242.46,581.1,1
57,1676,804.39,85.69,180.15,502.12,1
57,1676,291.04,190.63,348.11,609.87,1
57,1676,969.64,258.33,310.86,542.17,1
57,1676,662.17,134.21,247.87,643.16,1
57,1677,747.51,72.15,197.76,515.66,1
57,1677,351.99,243.66,428.02,556.84,1
57,1677,969.64,258.33,310.86,542.17,1
57,1677,640.5,142.11,249.23,638.65,1
57,1678,762.4,61.995,201.82,499.86,1
57,1678,383.15,311.36,665.06,489.14,1
57,1678,969.64,258.33,310.86,542.17,1
57,1678,640.5,142.11,268.19,638.65,1
57,1679,817.94,74.407,174.73,487.45,1
57,1679,422.43,349.72,858.07,450.78,1
57,1679,969.64,258.33,310.86,542.17,1
57,1679,664.88,136.47,243.81,644.29,1
57,1680,817.94,74.407,166.6,487.45,1
57,1680,503.7,347.47,776.8,453.03,1
57,1680,969.64,258.33,310.86,542.17,1
57,1680,664.88,136.47,243.81,644.29,1
57,1681,817.94,74.407,153.06,487.45,1
57,1681,484.73,347.47,795.77,453.03,1
57,1681,926.3,260.58,289.86,539.92,1
57,1681,664.88,136.47,243.81,644.29,1
57,1682,663.53,347.47,446.98,453.03,1
57,1682,889.73,286.54,226.2,513.96,1
57,1682,664.88,136.47,243.81,644.29,1
57,1683,792.2,341.83,488.3,458.67,1
57,1683,727.19,320.39,326.43,480.11,1
57,1683,693.33,151.13,352.17,629.62,1
57,1684,1076.6,547.19,203.85,253.31,1
57,1684,616.12,345.21,404.99,455.29,1
57,1684,778.66,156.78,253.29,623.98,1
57,1685,606.64,384.7,391.45,415.8,1
57,1685,725.83,171.44,376.55,629.06,1
57,1686,691.97,411.78,436.15,388.72,1
57,1686,616.12,194.01,486.26,606.49,1
57,1687,983.19,470.46,297.31,330.04,1
57,1687,593.09,217.71,509.29,582.79,1
57,1688,1216.2,612.63,64.339,187.87,1
57,1688,587.67,293.31,514.71,507.19,1
57,1689,773.24,365.52,342.69,434.98,1
57,1690,929.01,407.27,351.49,393.23,1
57,1691,1004.9,619.4,275.64,181.1,1
57,1692,1046.8,632.94,233.65,167.56,1
57,1776,1172.8,695,107.68,105.5,1
57,1777,1066.9,482.42,213.56,318.08,1
57,1778,776.77,397.68,400,402.82,1
57,1779,569.31,323.1,519.32,477.4,1
57,1780,500.16,269.99,570.85,530.51,1
57,1781,487.96,227.05,473.22,573.45,1
57,1782,458.13,192.03,183.05,608.47,1
57,1783,406.6,185.25,215.59,615.25,1
57,1784,322.53,216.88,256.27,583.62,1
57,1785,287.28,241.74,291.53,558.76,1
57,1786,367.28,234.96,309.15,565.54,1
57,1787,455.42,264.34,267.12,536.16,1
57,1788,538.13,286.94,241.36,513.56,1
57,1789,554.4,272.25,249.49,528.25,1
57,1790,554.4,274.51,273.9,525.99,1
57,1791,554.4,274.51,273.9,525.99,1
57,1792,554.4,274.51,273.9,525.99,1
57,1793,554.4,274.51,273.9,525.99,1
57,1794,554.4,274.51,273.9,525.99,1
57,1795,554.4,274.51,273.9,525.99,1
57,1796,554.4,274.51,273.9,525.99,1
57,1797,554.4,274.51,273.9,525.99,1
57,1798,554.4,274.51,273.9,525.99,1
57,1799,554.4,274.51,273.9,525.99,1
57,1800,554.4,274.51,273.9,525.99,1
57,1801,554.4,274.51,273.9,525.99,1
57,1802,554.4,274.51,273.9,525.99,1
57,1803,554.4,274.51,273.9,525.99,1
57,1804,554.4,274.51,273.9,525.99,1
57,1805,554.4,274.51,273.9,525.99,1
57,1806,554.4,267.73,257.63,532.77,1
57,1807,554.4,267.73,257.63,532.77,1
57,1808,554.4,267.73,257.63,532.77,1
57,1809,554.4,267.73,257.63,532.77,1
57,1810,554.4,267.73,257.63,532.77,1
57,1811,607.28,233.83,204.75,566.67,1
57,1812,607.28,265.47,283.39,535.03,1
57,1813,529.99,267.73,332.2,532.77,1
57,1814,529.99,267.73,355.25,532.77,1
57,1815,565.25,240.61,420.34,559.89,1
57,1816,542.19,246.26,465.08,554.24,1
57,1817,534.06,246.26,473.22,554.24,1
57,1818,534.06,246.26,473.22,554.24,1
57,1819,534.06,271.12,418.98,529.38,1
57,1820,534.06,273.38,352.54,527.12,1
57,1821,544.91,281.29,307.8,519.21,1
57,1822,544.91,281.29,307.8,519.21,1
57,1823,550.33,272.25,302.37,528.25,1
57,1824,557.11,273.38,295.59,527.12,1
57,1825,557.11,273.38,295.59,527.12,1
57,1826,557.11,273.38,295.59,527.12,1
57,1827,557.11,273.38,295.59,527.12,1
57,1828,557.11,273.38,295.59,527.12,1
57,1829,557.11,276.77,305.08,523.73,1
57,1830,557.11,276.77,305.08,523.73,1
57,1831,567.96,263.21,294.24,537.29,1
57,1832,566.6,245.13,283.39,555.37,1
57,1833,489.31,274.51,296.95,525.99,1
57,1834,407.96,292.59,348.47,507.91,1
57,1835,407.96,293.72,322.71,506.78,1
57,1836,407.96,293.72,322.71,506.78,1
57,1837,407.96,306.15,288.81,494.35,1
57,1838,407.96,306.15,246.78,494.35,1
57,1839,407.96,306.15,246.78,494.35,1
57,1840,407.96,306.15,246.78,494.35,1
57,1841,407.96,298.24,382.37,502.26,1
57,1842,407.96,298.24,416.27,502.26,1
57,1843,407.96,301.63,383.73,498.87,1
57,1844,407.96,290.33,470.51,510.17,1
57,1845,439.14,277.9,512.54,522.6,1
57,1846,439.14,277.9,512.54,522.6,1
57,1847,439.14,277.9,512.54,522.6,1
57,1848,439.14,263.21,500.34,537.29,1
57,1849,439.14,263.21,500.34,537.29,1
57,1850,426.94,275.64,512.54,524.86,1
57,1851,439.14,277.9,500.34,522.6,1
57,1852,439.14,275.64,362.03,524.86,1
57,1853,439.14,275.64,338.98,524.86,1
57,1854,439.14,275.64,338.98,524.86,1
57,1855,425.58,279.03,352.54,521.47,1
57,1856,425.58,279.03,352.54,521.47,1
57,1857,425.58,282.42,490.85,518.08,1
57,1858,449.99,291.46,357.97,509.04,1
