37,5,"[470, 175, 495, 266]"
38,5,"[463, 169, 492, 270]"
39,5,"[459, 169, 491, 273]"
40,5,"[459, 173, 489, 269]"
41,5,"[455, 175, 483, 269]"
42,5,"[455, 176, 481, 268]"
43,5,"[452, 174, 477, 270]"
44,5,"[452, 173, 476, 271]"
45,5,"[449, 176, 473, 267]"
46,5,"[445, 175, 470, 268]"
47,5,"[441, 177, 462, 267]"
48,5,"[438, 177, 462, 269]"
49,5,"[436, 177, 459, 268]"
50,5,"[433, 177, 455, 265]"
51,5,"[433, 174, 457, 272]"
52,5,"[432, 173, 456, 273]"
53,5,"[432, 173, 456, 272]"
54,5,"[430, 172, 456, 274]"
55,5,"[428, 174, 455, 273]"
56,5,"[427, 174, 454, 273]"
57,5,"[427, 170, 454, 274]"
58,5,"[426, 173, 454, 273]"
59,5,"[427, 174, 452, 273]"
60,5,"[427, 173, 453, 272]"
61,5,"[426, 174, 454, 269]"
62,5,"[426, 174, 453, 270]"
63,5,"[425, 175, 453, 268]"
64,5,"[422, 171, 450, 271]"
65,5,"[422, 172, 449, 274]"
66,5,"[421, 173, 447, 276]"
67,5,"[419, 176, 445, 272]"
68,5,"[414, 172, 444, 275]"
69,5,"[412, 172, 440, 278]"
70,5,"[410, 173, 438, 277]"
71,5,"[410, 173, 437, 278]"
72,5,"[408, 172, 436, 280]"
73,5,"[406, 170, 434, 279]"
74,5,"[404, 167, 433, 282]"
75,5,"[405, 165, 433, 281]"
76,5,"[404, 166, 433, 283]"
77,5,"[403, 168, 434, 282]"
78,1,"[0, 100, 106, 474]"
78,5,"[400, 168, 433, 281]"
79,5,"[398, 169, 429, 276]"
80,5,"[396, 165, 428, 282]"
81,5,"[396, 164, 426, 285]"
82,5,"[397, 164, 426, 283]"
83,5,"[393, 171, 426, 287]"
84,5,"[396, 167, 426, 281]"
85,5,"[397, 163, 427, 284]"
86,5,"[394, 159, 426, 292]"
87,5,"[391, 167, 427, 292]"
88,5,"[391, 171, 425, 288]"
89,5,"[391, 167, 426, 293]"
91,5,"[389, 175, 424, 289]"
92,5,"[387, 155, 418, 293]"
93,5,"[387, 156, 418, 290]"
94,5,"[387, 157, 418, 292]"
95,5,"[383, 161, 419, 299]"
96,5,"[379, 167, 423, 292]"
97,5,"[386, 156, 419, 291]"
98,5,"[373, 167, 420, 291]"
99,5,"[377, 163, 418, 297]"
100,5,"[373, 165, 414, 296]"
101,5,"[365, 170, 417, 290]"
102,5,"[365, 170, 416, 291]"
103,5,"[367, 165, 414, 294]"
104,5,"[366, 164, 412, 294]"
105,5,"[358, 164, 407, 297]"
106,5,"[354, 162, 405, 302]"
107,5,"[355, 162, 403, 301]"
108,5,"[353, 160, 402, 301]"
109,5,"[349, 158, 404, 301]"
110,5,"[350, 158, 402, 303]"
111,5,"[350, 161, 400, 304]"
112,5,"[348, 165, 398, 302]"
113,5,"[337, 165, 396, 298]"
114,5,"[342, 162, 392, 300]"
115,5,"[344, 157, 387, 305]"
116,5,"[337, 159, 390, 305]"
117,5,"[337, 160, 389, 306]"
118,5,"[339, 157, 386, 305]"
