79,3,"[494, 29, 631, 299]"
82,3,"[440, 0, 535, 480]"
83,3,"[388, 0, 528, 477]"
84,3,"[351, 0, 504, 480]"
85,3,"[327, 3, 494, 467]"
86,3,"[306, 13, 464, 471]"
87,3,"[261, 17, 448, 463]"
91,3,"[175, 0, 330, 470]"
92,3,"[136, 16, 312, 460]"
94,3,"[102, 27, 267, 452]"
97,3,"[29, 13, 159, 432]"
98,3,"[6, 37, 150, 444]"
146,2,"[539, 103, 640, 477]"
148,2,"[475, 111, 619, 470]"
149,2,"[448, 111, 597, 480]"
150,2,"[426, 101, 572, 477]"
151,2,"[417, 103, 568, 480]"
152,2,"[430, 68, 529, 480]"
153,2,"[407, 92, 508, 480]"
154,2,"[380, 82, 483, 480]"
155,2,"[370, 92, 474, 480]"
156,2,"[320, 110, 459, 472]"
158,2,"[291, 113, 434, 471]"
159,2,"[288, 111, 407, 475]"
160,2,"[271, 35, 386, 480]"
161,2,"[250, 111, 369, 470]"
162,2,"[230, 112, 353, 472]"
163,2,"[221, 99, 345, 480]"
164,2,"[219, 91, 334, 480]"
165,2,"[210, 109, 314, 473]"
166,2,"[197, 105, 296, 474]"
167,2,"[184, 115, 281, 471]"
168,2,"[167, 105, 273, 475]"
169,2,"[152, 127, 264, 460]"
170,2,"[149, 137, 249, 451]"
171,2,"[147, 142, 232, 449]"
176,2,"[62, 146, 159, 448]"
177,2,"[59, 139, 159, 455]"
178,2,"[40, 146, 148, 439]"
179,2,"[25, 144, 128, 434]"
180,2,"[21, 139, 120, 443]"
181,2,"[1, 141, 110, 442]"
182,2,"[0, 141, 99, 448]"
183,2,"[0, 138, 93, 447]"
185,2,"[0, 139, 40, 443]"
197,4,"[0, 0, 156, 480]"
198,4,"[0, 34, 168, 480]"
199,4,"[12, 23, 213, 480]"
202,4,"[140, 38, 367, 480]"
237,5,"[1, 16, 98, 480]"
238,5,"[0, 0, 114, 480]"
239,5,"[0, 0, 116, 480]"
240,5,"[0, 51, 118, 478]"
241,5,"[0, 3, 122, 478]"
242,5,"[0, 21, 122, 480]"
243,5,"[0, 1, 120, 480]"
244,5,"[16, 54, 131, 471]"
245,5,"[18, 75, 133, 452]"
246,5,"[19, 65, 147, 433]"
247,5,"[30, 54, 158, 463]"
248,5,"[43, 58, 171, 462]"
249,5,"[53, 77, 173, 446]"
250,5,"[55, 78, 180, 444]"
251,5,"[64, 58, 180, 425]"
252,5,"[65, 74, 192, 440]"
253,5,"[86, 71, 201, 426]"
254,5,"[96, 80, 210, 413]"
255,5,"[109, 75, 220, 419]"
256,5,"[126, 64, 223, 429]"
257,5,"[129, 86, 229, 412]"
258,5,"[133, 85, 239, 411]"
259,5,"[139, 84, 245, 415]"
260,5,"[144, 90, 250, 408]"
261,5,"[156, 96, 253, 393]"
262,5,"[165, 104, 257, 386]"
263,5,"[170, 108, 264, 384]"
264,5,"[178, 104, 278, 382]"
265,5,"[186, 99, 279, 388]"
266,5,"[199, 106, 293, 380]"
