0,5,"[477, 177, 507, 273]"
1,5,"[477, 176, 506, 273]"
2,5,"[477, 177, 505, 272]"
3,5,"[477, 177, 505, 272]"
4,5,"[477, 177, 506, 273]"
5,5,"[477, 178, 506, 272]"
6,5,"[477, 177, 507, 273]"
7,5,"[477, 176, 507, 273]"
8,5,"[477, 177, 507, 272]"
9,5,"[477, 177, 507, 273]"
10,5,"[477, 178, 507, 271]"
11,5,"[477, 176, 507, 275]"
12,5,"[477, 177, 506, 272]"
13,5,"[477, 178, 506, 272]"
14,5,"[477, 177, 506, 272]"
15,5,"[477, 176, 506, 273]"
16,5,"[477, 176, 506, 273]"
17,5,"[477, 176, 506, 274]"
18,5,"[478, 176, 507, 272]"
19,5,"[477, 177, 506, 272]"
20,5,"[478, 177, 507, 272]"
21,5,"[478, 176, 506, 273]"
22,5,"[477, 177, 506, 272]"
23,5,"[477, 177, 506, 273]"
24,5,"[477, 176, 507, 272]"
25,5,"[478, 176, 507, 273]"
26,5,"[478, 176, 507, 273]"
27,5,"[477, 177, 506, 272]"
28,5,"[477, 176, 506, 273]"
29,5,"[478, 176, 507, 272]"
30,5,"[477, 176, 506, 273]"
31,5,"[477, 176, 507, 274]"
32,5,"[477, 176, 507, 273]"
33,5,"[477, 175, 506, 274]"
34,5,"[477, 175, 506, 274]"
35,5,"[477, 176, 507, 273]"
36,5,"[477, 176, 507, 274]"
37,5,"[477, 176, 507, 273]"
38,5,"[477, 176, 507, 273]"
39,5,"[477, 175, 507, 274]"
40,5,"[477, 175, 506, 273]"
41,5,"[477, 176, 507, 273]"
42,5,"[477, 177, 506, 273]"
43,5,"[477, 176, 506, 273]"
44,5,"[477, 176, 506, 273]"
45,5,"[477, 175, 507, 273]"
46,5,"[477, 177, 506, 273]"
47,5,"[478, 179, 506, 270]"
48,5,"[481, 179, 506, 272]"
49,5,"[479, 179, 507, 271]"
50,5,"[479, 177, 507, 271]"
51,5,"[479, 177, 508, 271]"
52,5,"[479, 177, 507, 271]"
53,5,"[479, 178, 508, 271]"
54,5,"[479, 178, 508, 270]"
55,5,"[478, 177, 509, 271]"
56,5,"[479, 178, 508, 271]"
57,5,"[479, 177, 508, 272]"
58,5,"[479, 177, 509, 272]"
59,5,"[479, 178, 508, 271]"
60,5,"[480, 179, 509, 270]"
63,5,"[479, 177, 508, 272]"
64,5,"[478, 177, 507, 272]"
65,5,"[479, 178, 507, 271]"
66,5,"[478, 178, 507, 271]"
67,5,"[480, 178, 507, 270]"
68,5,"[479, 178, 506, 271]"
69,5,"[478, 179, 505, 271]"
70,5,"[479, 178, 505, 272]"
71,5,"[477, 178, 505, 272]"
72,5,"[477, 179, 505, 270]"
73,5,"[477, 179, 506, 270]"
74,5,"[477, 177, 507, 271]"
75,5,"[476, 177, 506, 274]"
76,5,"[477, 177, 506, 273]"
77,5,"[477, 178, 505, 272]"
78,5,"[476, 176, 505, 274]"
79,5,"[475, 178, 505, 272]"
80,5,"[474, 178, 506, 272]"
81,5,"[471, 183, 501, 274]"
82,5,"[473, 178, 502, 273]"
83,5,"[467, 186, 497, 273]"
84,5,"[467, 184, 498, 275]"
85,5,"[465, 185, 497, 274]"
86,5,"[465, 184, 498, 274]"
87,5,"[467, 174, 497, 274]"
88,5,"[467, 176, 495, 274]"
89,5,"[463, 185, 495, 274]"
90,5,"[459, 184, 492, 276]"
91,5,"[458, 183, 491, 277]"
92,5,"[460, 176, 490, 274]"
93,5,"[459, 175, 491, 274]"
94,5,"[452, 178, 488, 272]"
95,5,"[451, 178, 488, 272]"
96,5,"[451, 178, 489, 272]"
97,5,"[452, 176, 489, 274]"
98,5,"[452, 173, 489, 276]"
99,5,"[452, 176, 486, 274]"
100,5,"[451, 178, 486, 280]"
101,5,"[450, 178, 485, 280]"
102,5,"[447, 176, 487, 281]"
103,5,"[447, 174, 486, 283]"
104,5,"[445, 174, 483, 278]"
105,5,"[445, 179, 485, 280]"
106,5,"[447, 176, 485, 283]"
107,5,"[446, 171, 486, 279]"
108,5,"[447, 173, 485, 285]"
109,5,"[445, 174, 483, 285]"
110,5,"[442, 172, 483, 288]"
111,5,"[439, 171, 480, 289]"
112,5,"[437, 166, 481, 291]"
113,5,"[436, 171, 479, 288]"
114,5,"[435, 171, 479, 291]"
115,5,"[435, 170, 478, 292]"
116,5,"[435, 168, 478, 291]"
117,5,"[433, 165, 476, 295]"
118,5,"[432, 168, 472, 297]"
119,5,"[428, 170, 470, 298]"
120,5,"[425, 167, 469, 301]"
121,5,"[425, 171, 469, 292]"
122,5,"[422, 172, 468, 295]"
123,5,"[418, 173, 467, 295]"
124,5,"[415, 173, 468, 298]"
125,5,"[413, 168, 468, 299]"
126,5,"[409, 164, 462, 300]"
127,5,"[406, 167, 460, 300]"
128,5,"[404, 168, 458, 301]"
129,5,"[402, 167, 456, 303]"
130,5,"[402, 162, 455, 304]"
131,5,"[402, 159, 455, 306]"
132,5,"[399, 161, 452, 309]"
133,5,"[396, 162, 452, 308]"
134,5,"[396, 159, 452, 311]"
135,5,"[395, 156, 450, 311]"
136,5,"[390, 159, 447, 311]"
137,5,"[389, 164, 444, 311]"
138,5,"[384, 162, 444, 313]"
139,5,"[381, 161, 442, 314]"
140,5,"[378, 161, 443, 313]"
142,5,"[372, 163, 444, 317]"
143,5,"[366, 161, 436, 317]"
144,5,"[372, 157, 431, 319]"
145,5,"[372, 157, 431, 319]"
146,5,"[370, 158, 431, 324]"
147,5,"[367, 156, 428, 327]"
148,5,"[362, 157, 428, 324]"
236,4,"[69, 71, 211, 463]"
239,4,"[0, 59, 101, 429]"
274,2,"[94, 120, 184, 471]"
317,1,"[539, 137, 640, 402]"
318,1,"[535, 147, 621, 392]"
319,1,"[514, 135, 606, 400]"
322,1,"[420, 150, 546, 386]"
323,1,"[398, 147, 515, 391]"
324,1,"[378, 133, 490, 401]"
325,1,"[360, 141, 470, 391]"
327,1,"[326, 137, 424, 446]"
328,1,"[298, 140, 401, 443]"
329,1,"[274, 140, 374, 453]"
330,1,"[233, 127, 355, 469]"
331,1,"[194, 137, 332, 459]"
332,1,"[174, 146, 313, 467]"
333,1,"[160, 123, 286, 474]"
334,1,"[150, 120, 273, 465]"
335,1,"[115, 123, 250, 468]"
338,1,"[25, 102, 161, 480]"
340,1,"[0, 90, 117, 480]"
341,1,"[0, 95, 96, 478]"
408,0,"[483, 151, 639, 475]"
409,0,"[457, 155, 640, 475]"
410,0,"[423, 145, 640, 477]"
411,0,"[417, 138, 639, 479]"
412,0,"[423, 110, 610, 480]"
413,0,"[389, 109, 585, 480]"
414,0,"[365, 111, 551, 480]"
415,0,"[335, 104, 512, 480]"
416,0,"[291, 93, 471, 480]"
417,0,"[229, 95, 429, 480]"
418,0,"[187, 93, 393, 480]"
419,0,"[133, 95, 361, 470]"
420,0,"[52, 70, 331, 475]"
421,0,"[26, 67, 292, 477]"
422,0,"[37, 37, 258, 480]"
423,0,"[19, 25, 205, 480]"
424,0,"[1, 36, 160, 480]"
425,0,"[0, 1, 118, 478]"
426,0,"[0, 33, 91, 480]"
