145,2,"[386, 96, 529, 478]"
218,1,"[527, 143, 625, 397]"
221,1,"[477, 135, 567, 392]"
223,1,"[425, 140, 538, 398]"
224,1,"[407, 137, 519, 397]"
225,1,"[391, 144, 498, 382]"
227,1,"[356, 137, 467, 390]"
228,1,"[342, 126, 458, 392]"
229,1,"[326, 130, 443, 389]"
230,1,"[322, 128, 423, 401]"
231,1,"[299, 120, 411, 456]"
232,1,"[280, 124, 408, 452]"
233,1,"[265, 119, 391, 455]"
234,1,"[255, 114, 374, 466]"
235,1,"[236, 107, 349, 470]"
236,1,"[220, 112, 335, 466]"
237,1,"[196, 93, 315, 480]"
238,1,"[185, 100, 304, 469]"
240,1,"[149, 111, 274, 459]"
244,1,"[49, 79, 184, 480]"
245,1,"[17, 59, 155, 480]"
246,1,"[0, 40, 151, 480]"
247,1,"[0, 39, 112, 480]"
248,1,"[0, 51, 96, 477]"
302,0,"[525, 109, 640, 479]"
304,0,"[471, 120, 639, 475]"
305,0,"[456, 118, 635, 473]"
306,0,"[430, 108, 623, 480]"
307,0,"[422, 113, 602, 467]"
308,0,"[397, 106, 577, 464]"
312,0,"[297, 65, 488, 477]"
313,0,"[263, 61, 453, 475]"
314,0,"[228, 58, 424, 470]"
315,0,"[177, 51, 409, 472]"
316,0,"[134, 50, 381, 477]"
317,0,"[95, 54, 353, 469]"
318,0,"[58, 25, 320, 460]"
319,0,"[41, 36, 284, 480]"
320,0,"[40, 12, 257, 459]"
321,0,"[23, 1, 222, 474]"
322,0,"[13, 0, 207, 431]"
323,0,"[1, 0, 167, 430]"
324,0,"[0, 0, 145, 437]"
325,0,"[0, 0, 113, 459]"
326,0,"[0, 26, 92, 480]"
407,0,"[523, 133, 640, 480]"
